Date,Log_Return,Volatility,VaR_95,Std_Resid
2022-03-03,-3.4094478652413303,4.741732126899961,-6.3111651904980945,-0.7367972156400278
2022-03-04,-8.12852755652357,4.671236409695581,-6.216084074858545,-1.7581586542369443
2022-03-05,0.66969062286332,4.855125839488944,-6.464104987794052,0.12058255111169629
2022-03-06,-2.52029370523576,4.727094584983592,-6.29142280229607,-0.5509813314671019
2022-03-07,-0.93603152707348,4.632124474267091,-6.163331842484181,-0.2202615011558684
2022-03-08,1.75847382159606,4.513549648362217,-6.003404017349574,0.37093347561472856
2022-03-09,8.04608330138592,4.416993083273405,-5.8731733268191055,1.8025466619739483
2022-03-10,-6.2546856800530195,4.807234811854962,-6.3995119526829685,-1.3186235104618178
2022-03-11,-1.64254822906464,4.85936347475088,-6.4698204993791055,-0.35535423542742767
2022-03-12,0.28067068046677,4.742103243555907,-6.3116657341776135,0.04142118111077924
2022-03-13,-2.74752699749853,4.615343970136908,-6.140699133477672,-0.6135564714115894
2022-03-14,4.6891299409534,4.530582539380993,-6.026377133233151,1.0163997096967428
2022-03-15,-0.83024718981778,4.582028908478539,-6.095765436003618,-0.19958284228522352
2022-03-16,4.48654676741995,4.464131809846241,-5.936751695691909,0.9861491084426902
2022-03-17,-0.46909168777932997,4.5054443597947404,-5.992472007432689,-0.12281559969680018
2022-03-18,2.0538517974936,4.387484040202649,-5.83337299783616,0.44891437012115054
2022-03-19,0.9274687432013,4.304774973300444,-5.721819123836007,0.19588052459461786
2022-03-20,-2.26003228859674,4.197985599643082,-5.577786930272341,-0.5584296077541288
2022-03-21,-0.41257618874651997,4.1173235986839565,-5.468994036958311,-0.12066657866647876
2022-03-22,3.0703791309973,4.011812315922924,-5.326685668800371,0.7443349121732052
2022-03-23,1.2531246090631398,3.990654479049533,-5.298149031197135,0.29290369588000714
2022-03-24,2.45937259657864,3.900765200068282,-5.176910844417739,0.6088870546137042
2022-03-25,0.8782716407665699,3.8547382559452155,-5.114831992393116,0.20598661306575305
2022-03-26,0.34237154855708996,3.762690040441255,-4.990681939456247,0.06860102283561798
2022-03-27,5.0813175792383,3.668272105636705,-4.863335727039231,1.3622409331058956
2022-03-28,0.65464127633703,3.8221423222612856,-5.0708682189486165,0.14923413757919457
2022-03-29,0.7140599739189499,3.7282537906639694,-4.944236039235474,0.1689297043904725
2022-03-30,-0.8527995234731001,3.638301187140702,-4.822912443464708,-0.25755060904645477
2022-03-31,-3.29180095425822,3.5527273137736177,-4.70749466105176,-0.9502694181844464
2022-04-01,1.61834540100169,3.534794558467232,-4.683307852992499,0.4339992643016524
2022-04-02,-0.89570355406696,3.4721772402253874,-4.598852729860262,-0.2822294627945825
2022-04-03,1.26648412430476,3.3930236818267936,-4.492094348814796,0.34843168571662314
2022-04-04,0.36337857461319,3.3258295565845195,-4.401466256133131,0.08392835733001862
2022-04-05,-2.3144860605896103,3.2464933384584183,-4.294461512735985,-0.7388689806762593
2022-04-06,-5.29457051005746,3.2078644819085955,-4.24236083311613,-1.6767596335698791
2022-04-07,0.68529242315324,3.324569899583783,-4.399767293448547,0.18078887740006921
2022-04-08,-2.83539722589374,3.2484550248140747,-4.2971073376829105,-0.8987793787387508
2022-04-09,1.16252352899337,3.2282499508897406,-4.269855739337785,0.33401266389758894
2022-04-10,-1.35186465773173,3.1648400039657627,-4.184331558078703,-0.45377074958026625
